Job Number,Operation Number,Machine Number,Operation Time,Start Time
2,273,118,3,18216
2,274,95,24,18219
2,275,297,8,18243
2,276,414,14,18251
2,277,346,7,18265
2,278,361,25,18272
2,279,160,4,18297
2,280,242,5,18301
2,281,184,17,18306
2,282,127,2,18323
2,283,183,13,18325
2,284,307,13,18338
2,285,243,26,18351
2,286,478,7,18377
2,287,172,29,18384
2,288,149,25,18413
2,289,65,21,18438
2,290,48,18,18459
2,291,337,4,18477
2,292,71,20,18481
2,293,495,9,18501
2,294,336,28,18510
2,295,279,3,18538
2,296,20,2,18541
2,297,399,8,18543
2,298,86,18,18551
2,299,79,9,18569
2,300,200,6,18578
2,301,263,10,18584
2,302,237,22,18594
2,303,313,16,18616
2,304,290,6,18632
2,305,226,20,18638
2,306,487,2,18658
2,307,355,5,18660
2,308,413,27,18665
2,309,238,20,18692
2,310,135,15,18712
2,311,218,2,18727
2,312,419,21,18729
2,313,318,29,18750
2,314,197,8,18779
2,315,497,9,18787
2,316,363,24,18796
2,317,402,14,18820
2,318,362,13,18834
2,319,67,25,18847
2,320,10,29,18872
2,321,240,11,18901
2,322,433,21,18912
2,323,335,5,18933
2,324,128,11,18938
2,325,281,30,18949
2,326,32,24,18979
2,327,30,15,19003
2,328,382,29,19018
2,329,265,15,19047
2,330,394,6,19062
2,331,34,28,19068
2,332,177,2,19096
2,333,386,7,19098
2,334,269,23,19105
2,335,416,4,19128
2,336,126,14,19132
2,337,278,10,19146
2,338,424,1,19156
2,339,283,18,19157
2,340,347,8,19175
2,341,395,8,19183
2,342,312,11,19191
2,343,25,1,19202
2,344,292,25,19203
2,345,251,26,19228
2,346,298,5,19254
2,347,179,17,19259
2,348,459,11,19276
2,349,12,15,19287
2,350,267,1,19302
2,351,277,28,19303
2,352,62,9,19331
2,353,202,11,19340
2,354,132,30,19351
2,355,139,21,19381
2,356,342,11,19402
2,357,349,25,19413
2,358,43,8,19438
2,359,87,15,19446
2,360,225,18,19461
2,361,17,28,19479
2,362,41,30,19507
2,363,301,17,19537
2,364,27,3,19554
2,365,268,19,19557
2,366,282,7,19576
2,367,488,6,19583
2,368,109,14,19589
2,369,284,1,19603
2,370,314,25,19604
2,371,26,19,19629
2,372,431,5,19648
2,373,376,28,19653
2,374,396,26,19681
2,375,0,14,19707
2,376,166,5,19721
2,377,442,30,19726
2,378,481,21,19756
2,379,232,22,19777
2,380,321,11,19799
2,381,35,7,19810
2,382,89,3,19817
2,383,427,12,19820
2,384,472,9,19832
2,385,182,10,19841
2,386,196,18,19851
2,387,250,13,19869
2,388,56,7,19882
2,389,91,10,19889
2,390,122,5,19899
2,391,482,9,19904
2,392,150,19,19913
2,393,316,29,19932
2,394,156,2,19961
2,395,389,25,19963
2,396,456,25,19988
2,397,210,5,20013
2,398,471,2,20018
2,399,171,3,20020
2,400,334,26,20023
2,401,426,6,20049
2,402,244,20,20055
2,403,493,17,20075
2,404,63,12,20092
2,405,74,27,20104
2,406,486,9,20131
2,407,222,17,20140
2,408,309,6,20157
2,409,303,18,20163
2,410,270,12,20181
2,411,371,14,20193
2,412,96,30,20207
2,413,158,18,20237
2,414,39,27,20255
2,415,76,4,20282
2,416,468,19,20286
2,417,360,9,20305
2,418,170,14,20314
2,419,115,23,20328
2,420,453,5,20351
2,421,249,28,20356
2,422,100,15,20384
2,423,273,1,20399
2,424,295,27,20400
2,425,305,26,20427
2,426,476,6,20453
2,427,387,4,20459
2,428,121,25,20463
2,429,430,10,20488
2,430,105,3,20498
2,431,167,29,20501
2,432,352,9,20530
2,433,331,18,20539
2,434,480,13,20557
2,435,148,16,20570
2,436,475,12,20586
2,437,447,2,20598
2,438,144,30,20600
2,439,117,6,20630
2,440,73,20,20636
2,441,70,20,20656
2,442,339,30,20676
2,443,60,26,20706
2,444,328,30,20732
2,445,239,21,20762
2,446,146,1,20783
2,447,233,14,20784
2,448,38,18,20798
2,449,338,21,20816
2,450,445,26,20837
2,451,83,24,20863
2,452,310,15,20887
2,453,165,22,20902
2,454,384,24,20924
2,455,417,17,20948
2,456,356,29,20965
2,457,410,20,20994
2,458,57,7,21014
2,459,82,29,21021
2,460,400,24,21050
2,461,14,9,21074
2,462,97,19,21083
2,463,383,23,21102
2,464,173,17,21125
2,465,345,20,21142
2,466,92,15,21162
2,467,119,22,21177
2,468,377,16,21199
2,469,99,7,21215
2,470,211,10,21222
2,471,23,21,21232
2,472,174,19,21253
2,473,317,15,21272
2,474,15,25,21287
2,475,152,24,21312
2,476,133,5,21336
2,477,375,8,21341
2,478,241,25,21349
2,479,16,29,21374
2,480,175,21,21403
2,481,215,18,21424
2,482,299,17,21442
2,483,47,5,21459
2,484,111,6,21464
2,485,164,13,21470
2,486,271,9,21483
2,487,178,13,21492
2,488,351,7,21505
2,489,300,4,21512
2,490,187,26,21516
2,491,319,2,21542
2,492,136,4,21544
2,493,332,17,21548
2,494,461,29,21565
2,495,106,12,21594
2,496,180,24,21606
2,497,6,21,21630
2,498,145,13,21651
2,499,434,29,21664
3,0,389,20,19988
3,1,81,30,17629
3,2,417,17,20965
3,3,261,12,20982
3,4,33,13,20994
3,5,211,15,21232
3,6,86,8,21247
3,7,498,15,21255
3,8,39,23,21270
3,9,484,7,21293
3,10,420,14,21300
3,11,446,10,21314
3,12,249,11,21324
3,13,345,22,21335
3,14,207,19,21357
3,15,346,13,21376
3,16,24,16,21389
3,17,227,13,21405
3,18,65,30,21418
3,19,260,17,21448
3,20,368,4,21465
3,21,360,2,21469
3,22,184,11,21471
3,23,104,10,21482
3,24,63,25,21492
3,25,159,21,21517
3,26,464,10,21538
3,27,321,20,21548
3,28,136,21,21568
3,29,105,25,21589
3,30,94,7,21614
3,31,46,15,21621
3,32,343,9,21636
3,33,265,9,21645
3,34,2,9,21654
3,35,172,1,21663
3,36,485,26,21664
3,37,22,23,21690
3,38,48,11,21713
3,39,102,2,21724
3,40,122,5,21726
3,41,291,13,21731
3,42,326,26,21744
3,43,175,6,21770
3,44,131,28,21776
3,45,292,21,21804
3,46,216,12,21825
3,47,70,22,21837
3,48,231,9,21859
3,49,312,14,21868
3,50,339,16,21882
3,51,201,24,21898
3,52,445,27,21922
3,53,67,7,21949
3,54,123,28,21956
3,55,450,12,21984
3,56,340,3,21996
3,57,413,23,21999
3,58,230,11,22022
3,59,169,17,22033
3,60,180,17,22050
3,61,53,1,22067
3,62,330,27,22068
3,63,125,10,22095
3,64,285,7,22105
3,65,57,3,22112
3,66,422,3,22115
3,67,293,25,22118
3,68,367,7,22143
3,69,254,24,22150
3,70,382,29,22174
3,71,59,27,22203
3,72,354,30,22230
3,73,325,11,22260
3,74,166,11,22271
3,75,100,25,22282
3,76,141,26,22307
3,77,30,22,22333
3,78,78,16,22355
3,79,213,10,22371
3,80,19,3,22381
3,81,424,10,22384
3,82,365,2,22394
3,83,153,10,22396
3,84,387,21,22406
3,85,98,19,22427
3,86,37,20,22446
3,87,341,20,22466
3,88,32,2,22486
3,89,276,24,22488
3,90,248,14,22512
3,91,379,11,22526
3,92,198,12,22537
3,93,75,9,22549
3,94,397,22,22558
3,95,423,19,22580
3,96,305,28,22599
3,97,440,16,22627
3,98,396,29,22643
3,99,385,28,22672
3,100,373,2,22700
3,101,247,7,22702
3,102,448,5,22709
3,103,477,6,22714
3,104,190,26,22720
3,105,297,11,22746
3,106,461,3,22757
3,107,54,13,22760
3,108,85,16,22773
3,109,492,29,22789
3,110,194,14,22818
3,111,163,24,22832
3,112,92,21,22856
3,113,361,11,22877
3,114,255,8,22888
3,115,267,1,22896
3,116,447,29,22897
3,117,324,24,22926
3,118,69,22,22950
3,119,88,17,22972
3,120,50,22,22989
3,121,482,12,23011
3,122,142,6,23023
3,123,364,12,23029
3,124,486,21,23041
3,125,391,13,23062
3,126,186,26,23075
3,127,301,12,23101
3,128,480,3,23113
3,129,209,6,23116
3,130,401,6,23122
3,131,412,3,23128
3,132,353,19,23131
3,133,300,18,23150
3,134,212,19,23168
3,135,215,11,23187
3,136,68,24,23198
3,137,404,18,23222
3,138,61,21,23240
3,139,218,19,23261
3,140,15,18,23280
3,141,269,20,23298
3,142,28,15,23318
3,143,235,28,23333
3,144,10,24,23361
3,145,79,12,23385
3,146,244,11,23397
3,147,82,5,23408
3,148,328,27,23413
3,149,463,26,23440
3,150,253,25,23466
3,151,309,19,23491
3,152,398,14,23510
3,153,355,27,23524
3,154,263,25,23551
3,155,271,12,23576
3,156,13,4,23588
3,157,191,19,23592
3,158,489,10,23611
3,159,38,13,23621
3,160,427,5,23634
3,161,357,24,23639
3,162,220,3,23663
3,163,315,3,23666
3,164,56,13,23669
3,165,320,17,23682
3,166,256,20,23699
3,167,197,26,23719
3,168,14,29,23745
3,169,474,24,23774
3,170,481,2,23798
3,171,470,15,23800
3,172,418,17,23815
3,173,103,5,23832
3,174,335,18,23837
3,175,283,16,23855
3,176,164,6,23871
3,177,72,11,23877
3,178,193,23,23888
3,179,375,29,23911
3,180,174,2,23940
3,181,251,28,23942
3,182,286,12,23970
3,183,390,25,23982
3,184,223,23,24007
3,185,351,6,24030
3,186,97,18,24036
3,187,36,9,24054
3,188,318,2,24063
3,189,137,22,24065
3,190,214,30,24087
3,191,233,18,24117
3,192,358,28,24135
3,193,60,26,24163
3,194,90,16,24189
3,195,416,5,24205
3,196,259,2,24210
3,197,327,7,24212
3,198,281,7,24219
3,199,124,26,24226
3,200,467,11,24252
3,201,459,5,24263
3,202,279,3,24268
3,203,116,12,24271
3,204,487,10,24283
3,205,157,8,24293
3,206,395,24,24301
3,207,236,28,24325
3,208,317,1,24353
3,209,189,28,24354
3,210,108,27,24382
3,211,55,27,24409
3,212,149,11,24436
3,213,334,29,24447
3,214,369,5,24476
3,215,128,12,24481
3,216,304,15,24493
3,217,80,17,24508
3,218,29,17,24525
3,219,210,17,24542
3,220,455,15,24559
3,221,77,17,24574
3,222,8,19,24591
3,223,140,29,24610
3,224,35,14,24639
3,225,139,18,24653
3,226,475,29,24671
3,227,282,23,24700
3,228,289,28,24723
3,229,47,3,24751
3,230,158,27,24754
3,231,1,6,24781
3,232,435,3,24787
3,233,51,22,24790
3,234,426,23,24812
3,235,314,11,24835
3,236,240,21,24846
3,237,370,10,24867
3,238,110,26,24877
3,239,20,8,24903
3,240,229,15,24911
3,241,288,3,24926
3,242,130,29,24929
3,243,206,13,24958
3,244,419,6,24971
3,245,496,6,24977
3,246,383,1,24983
3,247,332,6,24984
3,248,217,25,24990
3,249,115,4,25015
3,250,272,1,25019
3,251,307,3,25020
3,252,12,15,25023
3,253,294,10,25038
3,254,495,4,25048
3,255,185,4,25052
3,256,228,30,25056
3,257,407,17,25086
3,258,350,11,25103
3,259,443,26,25114
3,260,488,23,25140
3,261,167,27,25163
3,262,150,27,25190
3,263,224,23,25217
3,264,344,21,25240
3,265,145,24,25261
3,266,7,13,25285
3,267,499,28,25298
3,268,192,13,25326
3,269,173,1,25339
3,270,342,26,25340
3,271,62,26,25366
3,272,302,10,25392
3,273,439,1,25402
3,274,147,7,25403
3,275,468,16,25410
3,276,323,27,25426
3,277,91,10,25453
3,278,287,17,25463
3,279,432,22,25480
3,280,119,13,25502
3,281,11,1,25515
3,282,64,10,25516
3,283,199,10,25526
3,284,117,28,25536
3,285,299,19,25564
3,286,134,8,25583
3,287,246,23,25591
3,288,138,27,25614
3,289,278,26,25641
3,290,252,6,25667
3,291,4,2,25673
3,292,376,3,25675
3,293,415,13,25678
3,294,454,2,25691
3,295,371,3,25693
3,296,226,5,25696
3,297,205,23,25701
3,298,9,10,25724
3,299,444,4,25734
3,300,421,3,25738
3,301,270,17,25741
3,302,406,23,25758
3,303,452,11,25781
3,304,120,21,25792
3,305,462,27,25813
3,306,322,11,25840
3,307,362,17,25851
3,308,425,14,25868
3,309,402,30,25882
3,310,436,26,25912
3,311,280,22,25938
3,312,135,27,25960
3,313,154,21,25987
3,314,352,7,26008
3,315,21,2,26015
3,316,491,30,26017
3,317,319,8,26047
3,318,266,22,26055
3,319,409,14,26077
3,320,306,11,26091
3,321,182,13,26102
3,322,76,13,26115
3,323,151,3,26128
3,324,5,18,26131
3,325,408,28,26149
3,326,42,19,26177
3,327,458,17,26196
3,328,188,7,26213
3,329,168,15,26220
3,330,284,12,26235
3,331,494,12,26247
3,332,414,16,26259
3,333,394,20,26275
3,334,275,28,26295
3,335,129,30,26323
3,336,410,12,26353
3,337,132,7,26365
3,338,245,3,26372
3,339,242,12,26375
3,340,316,27,26387
3,341,161,7,26414
3,342,16,1,26421
3,343,171,14,26422
3,344,359,23,26436
3,345,429,26,26459
3,346,380,3,26485
3,347,329,22,26488
3,348,45,7,26510
3,349,18,27,26517
3,350,222,9,26544
3,351,363,4,26553
3,352,403,21,26557
3,353,27,26,26578
3,354,49,30,26604
3,355,313,9,26634
3,356,165,20,26643
3,357,143,12,26663
3,358,438,22,26675
3,359,225,11,26697
3,360,232,1,26708
3,361,243,5,26709
3,362,411,24,26714
3,363,179,22,26738
3,364,262,11,26760
3,365,483,25,26771
3,366,378,10,26796
3,367,460,18,26806
3,368,34,15,26824
3,369,101,21,26839
3,370,290,20,26860
3,371,466,14,26880
3,372,17,27,26894
3,373,178,12,26921
3,374,388,29,26933
3,375,52,28,26962
3,376,95,17,26990
3,377,273,24,27007
3,378,441,29,27031
3,379,118,25,27060
3,380,264,21,27085
3,381,336,10,27106
3,382,71,28,27116
3,383,493,2,27144
3,384,234,11,27146
3,385,449,21,27157
3,386,23,15,27178
3,387,0,1,27193
3,388,162,3,27194
3,389,196,25,27197
3,390,3,10,27222
3,391,310,3,27232
3,392,431,5,27235
3,393,152,9,27240
3,394,183,30,27249
3,395,113,17,27279
3,396,268,28,27296
3,397,93,27,27324
3,398,96,4,27351
3,399,274,3,27355
3,400,451,22,27358
3,401,89,13,27380
3,402,303,9,27393
3,403,156,23,27402
3,404,381,21,27425
3,405,121,6,27446
3,406,384,15,27452
3,407,434,15,27467
3,408,126,22,27482
3,409,238,15,27504
3,410,400,6,27519
3,411,377,29,27525
3,412,43,11,27554
3,413,348,29,27565
3,414,366,21,27594
3,415,237,3,27615
3,416,456,11,27618
3,417,87,26,27629
3,418,200,9,27655
3,419,295,3,27664
3,420,471,22,27667
3,421,347,17,27689
3,422,177,18,27706
3,423,203,21,27724
3,424,84,27,27745
3,425,430,25,27772
3,426,374,16,27797
3,427,160,2,27813
3,428,308,30,27815
3,429,112,15,27845
3,430,442,9,27860
3,431,221,10,27869
3,432,277,1,27879
3,433,83,12,27880
3,434,296,2,27892
3,435,333,14,27894
3,436,109,15,27908
3,437,148,25,27923
3,438,176,24,27948
3,439,40,11,27972
3,440,392,26,27983
3,441,399,5,28009
3,442,478,20,28014
3,443,250,27,28034
3,444,66,11,28061
3,445,453,27,28072
3,446,181,15,28099
3,447,405,21,28114
3,448,99,3,28135
3,449,437,6,28138
3,450,111,15,28144
3,451,338,1,28159
3,452,73,13,28160
3,453,428,27,28173
3,454,457,7,28200
3,455,473,20,28207
3,456,155,8,28227
3,457,469,27,28235
3,458,490,1,28262
3,459,26,25,28263
3,460,311,7,28288
3,461,208,28,28295
3,462,6,22,28323
3,463,298,11,28345
3,464,372,30,28356
3,465,114,26,28386
3,466,144,26,28412
3,467,465,30,28438
3,468,146,14,28468
3,469,349,9,28482
3,470,133,15,28491
3,471,337,26,28506
3,472,393,24,28532
3,473,241,11,28556
3,474,106,20,28567
3,475,331,3,28587
3,476,41,2,28590
3,477,497,15,28592
3,478,219,21,28607
3,479,25,6,28628
3,480,258,19,28634
3,481,170,22,28653
3,482,479,17,28675
3,483,472,28,28692
3,484,74,13,28720
3,485,202,8,28733
3,486,356,6,28741
3,487,187,4,28747
3,488,58,26,28751
3,489,195,22,28777
3,490,31,24,28799
3,491,127,8,28823
3,492,239,17,28831
3,493,386,29,28848
3,494,433,14,28877
3,495,204,16,28891
3,496,476,7,28907
3,497,44,3,28914
3,498,257,1,28917
3,499,107,29,28918
4,0,56,5,23682
4,1,221,19,27879
4,2,213,1,27898
4,3,147,10,27899
4,4,301,3,27909
4,5,360,8,27912
4,6,148,18,27948
4,7,322,8,27966
4,8,287,25,27974
4,9,241,5,28567
4,10,34,29,28572
4,11,340,3,28601
4,12,145,9,28604
4,13,218,30,28613
4,14,429,16,28643
4,15,431,8,28659
4,16,230,23,28667
4,17,377,24,28690
4,18,298,5,28714
4,19,150,27,28719
4,20,32,13,28746
4,21,163,25,28759
4,22,251,16,28784
4,23,300,30,28800
4,24,12,12,28830
4,25,408,3,28842
4,26,471,25,28845
4,27,380,8,28870
4,28,308,3,28878
4,29,289,1,28881
4,30,35,4,28882
4,31,170,29,28886
4,32,47,21,28915
4,33,404,8,28936
4,34,401,7,28944
4,35,0,19,28951
4,36,142,18,28970
4,37,369,28,28988
4,38,179,1,29016
4,39,117,23,29017
4,40,278,12,29040
4,41,303,6,29052
4,42,103,1,29058
4,43,426,26,29059
4,44,3,25,29085
4,45,184,4,29110
4,46,255,13,29114
4,47,190,3,29127
4,48,418,12,29130
4,49,235,7,29142
4,50,349,23,29149
4,51,313,21,29172
4,52,131,29,29193
4,53,176,21,29222
4,54,204,5,29243
4,55,33,12,29248
4,56,405,11,29260
4,57,202,6,29271
4,58,346,30,29277
4,59,105,26,29307
4,60,122,8,29333
4,61,224,7,29341
4,62,330,29,29348
4,63,132,22,29377
4,64,284,13,29399
4,65,23,9,29412
4,66,7,23,29421
4,67,395,14,29444
4,68,357,11,29458
4,69,341,23,29469
4,70,87,28,29492
4,71,219,6,29520
4,72,356,27,29526
4,73,458,12,29553
4,74,389,14,29565
4,75,490,26,29579
4,76,420,10,29605
4,77,363,11,29615
4,78,468,14,29626
4,79,42,2,29640
4,80,50,6,29642
4,81,156,27,29648
4,82,164,19,29675
4,83,306,30,29694
4,84,261,5,29724
4,85,352,19,29729
4,86,195,28,29748
4,87,412,5,29776
4,88,236,3,29781
4,89,38,3,29784
4,90,78,10,29787
4,91,290,8,29797
4,92,71,20,29805
4,93,46,25,29825
4,94,68,20,29850
4,95,211,8,29870
4,96,48,12,29878
4,97,206,11,29890
4,98,314,9,29901
4,99,318,27,29910
4,100,207,25,29937
4,101,248,25,29962
4,102,474,30,29987
4,103,157,16,30017
4,104,465,15,30033
4,105,229,24,30048
4,106,464,2,30072
4,107,65,5,30074
4,108,76,19,30079
4,109,54,17,30098
4,110,253,20,30115
4,111,485,2,30135
4,112,233,16,30137
4,113,200,22,30153
4,114,293,19,30175
4,115,14,9,30194
4,116,438,10,30203
4,117,149,8,30213
4,118,98,3,30221
4,119,483,26,30224
4,120,385,1,30250
4,121,269,24,30251
4,122,152,29,30275
4,123,342,6,30304
4,124,51,13,30310
4,125,321,1,30323
4,126,258,4,30324
4,127,227,4,30328
4,128,72,22,30332
4,129,493,17,30354
4,130,110,10,30371
4,131,344,18,30381
4,132,393,18,30399
4,133,60,1,30417
4,134,475,29,30418
4,135,77,8,30447
4,136,169,6,30455
4,137,273,13,30461
4,138,64,11,30474
4,139,198,2,30485
4,140,81,22,30487
4,141,15,12,30509
4,142,489,3,30521
4,143,274,16,30524
4,144,427,2,30540
4,145,317,22,30542
4,146,421,22,30564
4,147,158,11,30586
4,148,123,29,30597
4,149,90,3,30626
4,150,173,10,30629
4,151,112,17,30639
4,152,83,24,30656
4,153,286,24,30680
4,154,444,1,30704
4,155,215,15,30705
4,156,180,3,30720
4,157,8,30,30723
4,158,260,24,30753
4,159,347,24,30777
4,160,247,30,30801
4,161,31,18,30831
4,162,482,20,30849
4,163,359,15,30869
4,164,267,19,30884
4,165,187,29,30903
4,166,104,9,30932
4,167,259,27,30941
4,168,441,5,30968
4,169,155,27,30973
4,170,13,7,31000
4,171,246,5,31007
4,172,422,21,31012
4,173,231,11,31033
4,174,40,19,31044
4,175,102,13,31063
4,176,453,13,31076
4,177,373,29,31089
4,178,432,20,31118
4,179,52,7,31138
4,180,16,16,31145
4,181,171,2,31161
4,182,361,28,31163
4,183,75,23,31191
4,184,350,23,31214
4,185,120,5,31237
4,186,182,13,31242
4,187,384,28,31255
4,188,97,26,31283
4,189,355,30,31309
4,190,168,21,31339
4,191,285,1,31360
4,192,491,1,31361
4,193,486,24,31362
4,194,498,19,31386
4,195,242,27,31405
4,196,37,21,31432
4,197,137,6,31453
4,198,488,2,31459
4,199,159,28,31461
4,200,480,11,31489
4,201,146,4,31500
4,202,397,9,31504
4,203,216,13,31513
4,204,79,9,31526
4,205,409,22,31535
4,206,391,11,31557
4,207,58,20,31568
4,208,265,14,31588
4,209,343,9,31602
4,210,325,7,31611
4,211,479,28,31618
4,212,245,2,31646
4,213,6,16,31648
4,214,101,29,31664
4,215,353,18,31693
4,216,252,8,31711
4,217,203,9,31719
4,218,381,7,31728
4,219,161,19,31735
4,220,294,24,31754
4,221,214,18,31778
4,222,11,3,31796
4,223,234,10,31799
4,224,283,1,31809
4,225,80,16,31810
4,226,487,16,31826
4,227,67,25,31842
4,228,193,20,31867
4,229,375,25,31887
4,230,327,17,31912
4,231,205,12,31929
4,232,297,26,31941
4,233,271,4,31967
4,234,396,8,31971
4,235,96,1,31979
4,236,108,29,31980
4,237,417,4,32009
4,238,312,17,32013
4,239,281,23,32030
4,240,223,7,32053
4,241,84,15,32060
4,242,402,6,32075
4,243,181,8,32081
4,244,124,28,32089
4,245,334,15,32117
4,246,326,23,32132
4,247,133,4,32155
4,248,388,11,32159
4,249,196,28,32170
4,250,383,3,32198
4,251,457,24,32201
4,252,232,2,32225
4,253,447,16,32227
4,254,413,10,32243
4,255,174,14,32253
4,256,378,24,32267
4,257,476,20,32291
4,258,186,3,32311
4,259,328,18,32314
4,260,329,25,32332
4,261,2,28,32357
4,262,462,5,32385
4,263,433,16,32390
4,264,419,19,32406
4,265,172,7,32425
4,266,93,19,32432
4,267,39,5,32451
4,268,497,5,32456
4,269,115,24,32461
4,270,222,11,32485
4,271,121,25,32496
4,272,459,25,32521
4,273,257,23,32546
4,274,209,23,32569
4,275,82,8,32592
4,276,127,2,32600
4,277,494,23,32602
4,278,188,22,32625
4,279,423,6,32647
4,280,165,27,32653
4,281,386,18,32680
4,282,43,20,32698
4,283,19,20,32718
4,284,288,27,32738
4,285,403,7,32765
4,286,175,15,32772
4,287,88,6,32787
4,288,238,17,32793
4,289,473,8,32810
4,290,425,14,32818
4,291,268,7,32832
4,292,57,14,32839
4,293,185,17,32853
4,294,481,2,32870
4,295,249,6,32872
4,296,368,13,32878
4,297,455,1,32891
4,298,30,25,32892
4,299,21,11,32917
4,300,295,4,32928
4,301,24,14,32932
4,302,228,2,32946
4,303,26,13,32948
4,304,305,15,32961
4,305,394,15,32976
4,306,335,21,32991
4,307,484,6,33012
4,308,89,26,33018
4,309,44,14,33044
4,310,449,23,33058
4,311,144,27,33081
4,312,323,3,33108
4,313,66,14,33111
4,314,406,29,33125
4,315,73,21,33154
4,316,466,27,33175
4,317,282,15,33202
4,318,371,24,33217
4,319,277,4,33241
4,320,114,9,33245
4,321,478,18,33254
4,322,250,4,33272
4,323,154,26,33276
4,324,365,26,33302
4,325,91,28,33328
4,326,225,28,33356
4,327,435,9,33384
4,328,392,12,33393
4,329,95,24,33405
4,330,109,23,33429
4,331,451,1,33452
4,332,398,21,33453
4,333,106,30,33474
4,334,307,14,33504
4,335,254,6,33518
4,336,139,16,33524
4,337,416,17,33540
4,338,410,18,33557
4,339,311,22,33575
4,340,345,7,33597
4,341,358,24,33604
4,342,94,3,33628
4,343,264,2,33631
4,344,162,8,33633
4,345,210,4,33641
4,346,141,7,33645
4,347,99,18,33652
4,348,316,17,33670
4,349,436,22,33687
4,350,382,11,33709
4,351,220,21,33720
4,352,292,5,33741
4,353,59,10,33746
4,354,138,19,33756
4,355,70,5,33775
4,356,85,14,33780
4,357,437,29,33794
4,358,199,15,33823
4,359,197,7,33838
4,360,125,9,33845
4,361,454,17,33854
4,362,194,22,33871
4,363,446,19,33893
4,364,10,24,33912
4,365,86,30,33936
4,366,304,4,33966
4,367,333,29,33970
4,368,374,18,33999
4,369,18,23,34017
4,370,452,24,34040
4,371,92,17,34064
4,372,53,30,34081
4,373,266,23,34111
4,374,140,30,34134
4,375,143,10,34164
4,376,387,2,34174
4,377,309,19,34176
4,378,49,7,34195
4,379,439,25,34202
4,380,1,28,34227
4,381,407,11,34255
4,382,36,7,34266
4,383,135,1,34273
4,384,299,10,34274
4,385,69,12,34284
4,386,495,23,34296
4,387,367,27,34319
4,388,315,30,34346
4,389,256,8,34376
4,390,337,8,34384
4,391,469,15,34392
4,392,461,13,34407
4,393,467,26,34420
4,394,428,17,34446
4,395,262,6,34463
4,396,128,16,34469
4,397,111,16,34485
4,398,364,21,34501
4,399,153,19,34522
4,400,28,29,34541
4,401,201,25,34570
4,402,370,20,34595
4,403,430,12,34615
4,404,263,22,34627
4,405,276,7,34649
4,406,61,22,34656
4,407,62,25,34678
4,408,240,8,34703
4,409,424,17,34711
4,410,129,10,34728
4,411,339,6,34738
4,412,492,12,34744
4,413,17,12,34756
4,414,445,11,34768
4,415,237,5,34779
4,416,151,12,34784
4,417,177,4,34796
4,418,239,3,34800
4,419,477,22,34803
4,420,336,4,34825
4,421,226,5,34829
4,422,411,10,34834
4,423,183,7,34844
4,424,319,8,34851
4,425,107,21,34859
4,426,272,15,34880
4,427,366,13,34895
4,428,362,22,34908
4,429,130,25,34930
4,430,20,12,34955
4,431,74,1,34967
4,432,113,24,34968
4,433,45,29,34992
4,434,244,28,35021
4,435,443,7,35049
4,436,5,21,35056
4,437,270,19,35077
4,438,463,5,35096
4,439,136,19,35101
4,440,376,6,35120
4,441,291,25,35126
4,442,25,21,35151
4,443,415,26,35172
4,444,189,8,35198
4,445,167,12,35206
4,446,279,27,35218
4,447,302,21,35245
4,448,116,23,35266
4,449,399,2,35289
4,450,208,17,35291
4,451,400,19,35308
4,452,296,25,35327
4,453,126,21,35352
4,454,29,9,35373
4,455,63,21,35382
4,456,414,2,35403
4,457,9,30,35405
4,458,372,22,35435
4,459,448,4,35457
4,460,41,14,35461
4,461,22,1,35475
4,462,275,3,35476
4,463,450,19,35479
4,464,379,24,35498
4,465,440,10,35522
4,466,324,30,35532
4,467,310,20,35562
4,468,280,7,35582
4,469,119,19,35589
4,470,166,4,35608
4,471,470,22,35612
4,472,100,13,35634
4,473,472,11,35647
4,474,217,5,35658
4,475,442,20,35663
4,476,332,18,35683
4,477,496,10,35701
4,478,354,11,35711
4,479,55,4,35722
4,480,460,30,35726
4,481,4,29,35756
4,482,191,8,35785
4,483,351,25,35793
4,484,456,7,35818
4,485,134,30,35825
4,486,243,17,35855
4,487,320,13,35872
4,488,160,16,35885
4,489,499,19,35901
4,490,212,30,35920
4,491,27,22,35950
4,492,178,30,35972
4,493,192,10,36002
4,494,338,24,36012
4,495,348,14,36036
4,496,118,24,36050
4,497,434,28,36074
4,498,390,13,36102
4,499,331,10,36115
5,0,329,26,32357
5,1,159,8,31489
5,2,230,3,31497
5,3,188,3,32647
5,4,139,3,33540
5,5,400,11,35327
5,6,469,24,35338
